"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","{{base_url}} nav ieteicams lietot darbojošā veikalā lai deklarētu Base Unsecure URL / Base Secure URL. Iesakām to mainīt Magento <a href=""%1"">konfigurācijā</a>.",module,Magento/AdminNotification
"One or more of the Cache Types are invalidated: %1. ","Vains vai vairāki keša veidi nav validēti: %1. ",module,Magento/AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Ejiet uz <a href=""%1"">Keša pārvaldība</a> un atjaunojiet keša veidus.",module,Magento/AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Nav iespējams sinhronizēt vienu vai vairākus mēdiju failus. Varāk informācijas log failā.",module,Magento/AdminNotification
"Synchronization of media storages has been completed.","Mēdiju failu sinhronizācija ir pabeigta.",module,Magento/AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Nav pareizi nokonfigurēts web serveris, tas ļauj piekļūt sensitīviem failiem. Sazinieties ar savu hostinga kompāniju.",module,Magento/AdminNotification
"System Messages:","Sistēmas paziņojumi:",module,Magento/AdminNotification
"Critical System Messages","Kristiski sistēmas paziņojumi",module,Magento/AdminNotification
"Major System Messages","Svarīgi sistēmas paziņojumi",module,Magento/AdminNotification
"System messages","Sistēmas paziņojumi",module,Magento/AdminNotification
"Close","Aizvērt",module,Magento/AdminNotification
"See All (","Skatīt visas (",module,Magento/AdminNotification
" unread)"," nelasītās)",module,Magento/AdminNotification
"Show Toolbar","Rādīt rīkjoslu",module,Magento/AdminNotification
"Show List","Rādīt sarakstu",module,Magento/AdminNotification
"Use HTTPS to Get Feed","Lietojiet HTTPS lai lietotu plūsmu",module,Magento/AdminNotification
"Update Frequency","Atjaunošanas biežums",module,Magento/AdminNotification
"Last Update","Pēdējo reizi atjaunots",module,Magento/AdminNotification
"Severity","Nozīmīgums",module,Magento/AdminNotification
"Date Added","Pievienošanas datums",module,Magento/AdminNotification
"Message","Ziņa",module,Magento/AdminNotification
"Actions","Darbības",module,Magento/AdminNotification
"Close popup","Aizvērt uzlecošo logu",module,Magento/AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","Jūs apskatījāt un atrisinājātvisus sistēmas paziņojumus. Atjauninjiet lapu lai nodzēstu paziņojumu.",module,Magento/AdminNotification
"Manage Shopping Cart","Pārvaldīt grozu",module,Magento/AdvancedCheckout
"Create Order","Izveidot pasūtījumu",module,Magento/AdvancedCheckout
"Back","Atpakaļ",module,Magento/AdvancedCheckout
"Add Products","Pievienot produktus",module,Magento/AdvancedCheckout
"Update Items and Quantities","Atjaunot produktus un skaitu",module,Magento/AdvancedCheckout
"Are you sure you want to clear your cart?","Vai vēlaties iztukšot grozu?",module,Magento/AdvancedCheckout
"Clear my shopping cart","Iztukšot grozu",module,Magento/AdvancedCheckout
"Add selections to my cart","Pievienot izvēlēto grozam",module,Magento/AdvancedCheckout
"Cancel","Atcelt",module,Magento/AdvancedCheckout
"Shopping Cart for %1 in %2","Grozs %1 iekš %2",module,Magento/AdvancedCheckout
"Select products you want to buy","Izvēlēties produktus kurus vēlaties pirkt",module,Magento/AdvancedCheckout
"Product","Produkts",module,Magento/AdvancedCheckout
"Price","Cena",module,Magento/AdvancedCheckout
"Quantity","Skaits",module,Magento/AdvancedCheckout
"Products in the Comparison List (%1)","Produkti salīdzināšanas sarakstā (%1)",module,Magento/AdvancedCheckout
"Last ordered items (%1)","Pēdējie pasūtītie produkti (%1)",module,Magento/AdvancedCheckout
"Products","Produkti",module,Magento/AdvancedCheckout
"ID","ID",module,Magento/AdvancedCheckout
"SKU","Artikuls",module,Magento/AdvancedCheckout
"Recently Compared Products (%1)","Nesen salīdzinātie produkti (%1)",module,Magento/AdvancedCheckout
"Recently Viewed Products (%1)","Nesen skatītie produkti (%1)",module,Magento/AdvancedCheckout
"Add to Shopping Cart by SKU","Pievienot grozam pēc artikula",module,Magento/AdvancedCheckout
"Add to Shopping Cart","Pievienot grozam",module,Magento/AdvancedCheckout
"Wish List (%1)","Vēlmju saraksts (%1)",module,Magento/AdvancedCheckout
"Apply","Apstiprināt",module,Magento/AdvancedCheckout
"Configure","Konfigurēt",module,Magento/AdvancedCheckout
"Add to Order by SKU","Pievienot pasūtījumam pēc artikula",module,Magento/AdvancedCheckout
"Add to Order","Pievienot pasūtījumam",module,Magento/AdvancedCheckout
"Add Products to Order","Pievienot produktus pasūtījumam",module,Magento/AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span> produktam(iem) jāpievērš uzmanība.</span>",module,Magento/AdvancedCheckout
"Remove All","Noņemt visus",module,Magento/AdvancedCheckout
"Only %1%2%3 left in stock","Noliktavā atlikuši %1%2%3",module,Magento/AdvancedCheckout
"You can buy up to %1 of these per purchase.","Jūs varat nopirkt %1 šādus produktus vienā pirkumā.",module,Magento/AdvancedCheckout
"You must buy at least %1 of these per purchase.","Jums jāpērk vismaz %1 šādus produktus vienā pirkumā.",module,Magento/AdvancedCheckout
"Specify the product's options.","Norādiet produkta opcijas.",module,Magento/AdvancedCheckout
"Alert me when this item is available.","Pabrīdināt kad šis produkts ir pieejams.",module,Magento/AdvancedCheckout
"We can't find this customer.","Nevaram atrast šo klientu.",module,Magento/AdvancedCheckout
"Shopping cart management is disabled for this customer.","Groza pārvalde šim klientam ir izslēgta.",module,Magento/AdvancedCheckout
"We can't find this store.","Nevaram atrast šo veikalu.",module,Magento/AdvancedCheckout
"Customers","Klienti",module,Magento/AdvancedCheckout
"Shopping Cart","Grozs",module,Magento/AdvancedCheckout
"Sorry, something went wrong. You can find out more in the error log.","Atvainojiet, kļūda. Vairāk informācijas kļūdu log failā.",module,Magento/AdvancedCheckout
"You do not have access to this.","Jums nav piekļuves tiesību.",module,Magento/AdvancedCheckout
"Ordered item id is not received.","Pasūtītā produkta id nav saņemts.",module,Magento/AdvancedCheckout
"Ordered item is not loaded.","Pasūtītie produkti nav ielādēti.",module,Magento/AdvancedCheckout
"Quote item id is not received.","Piedāvātā produkta id nav saņemts.",module,Magento/AdvancedCheckout
"Quote item is not loaded.","Piedāvātais produkts nav ielādēts.",module,Magento/AdvancedCheckout
"The wish list item id is not received.","Vēlmju saraksta produkta id nav saņemts.",module,Magento/AdvancedCheckout
"The wish list item is not loaded.","Vēlmju saraksta produkts nav ielādēts.",module,Magento/AdvancedCheckout
"An error has occurred. See error log for details.","Kļūda. Vairāk informācijas kļūdu log failā.",module,Magento/AdvancedCheckout
"You cannot configure a product.","Jūs nevarat konfigurēt produktu.",module,Magento/AdvancedCheckout
"You removed the items.","Jūs nodzēsāt produktus.",module,Magento/AdvancedCheckout
"You removed the item.","Jūs nodzēsāt produktu.",module,Magento/AdvancedCheckout
"You added %1 to your shopping cart.","Jūs pievienojāt %1 grozam.",module,Magento/AdvancedCheckout
"You cannot add a product.","Jūs nevarat pievienot produktu.",module,Magento/AdvancedCheckout
"Order by SKU","Pasūtīt pēc artikula",module,Magento/AdvancedCheckout
"The SKU was not found in the catalog.","SKU katalogā nav atrasts.",module,Magento/AdvancedCheckout
"Availability: Out of stock.","Pieejamība: Nav noliktavā.",module,Magento/AdvancedCheckout
"We don't have as many of these as you want.","Veikalā nav pieejams tāds daudzums.",module,Magento/AdvancedCheckout
"You can't add this many to your cart.","Jūs nevarat pievienot grozam tik daudz produktus.",module,Magento/AdvancedCheckout
"You need to choose options for your item.","Jums jāizvēlās opcijas produktam.",module,Magento/AdvancedCheckout
"We can't add the item to your cart.","Nevar pievienot grozam produktu.",module,Magento/AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","Ievadiet nepieciešamo skaitu ""Skaits"" laukā.",module,Magento/AdvancedCheckout
"This product is assigned to another website.","Šis produkts atrodas citā web lapā.",module,Magento/AdvancedCheckout
"You can add only enabled products.","Jūs varat pievienot tikai ieslēgtos produktus.",module,Magento/AdvancedCheckout
"You cannot upload this file.","Nevar augšupielādēt šo failu.",module,Magento/AdvancedCheckout
"The file is empty.","Fails ir tukšs.",module,Magento/AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Jūs neesat ievadījis produkta artikulu. Nospiediet <a href=""%1"">šeit</a> lai pievienotu prudukta(u) artikulu.",module,Magento/AdvancedCheckout
"You have not entered a product SKU.","Jūs neesat ievadījis produkta artikulu.",module,Magento/AdvancedCheckout
"We can't add a product to cart by id ""%1"".","Nevar pievienot grozam produktu ar id ""%1"".",module,Magento/AdvancedCheckout
"Something went wrong while reordering this product.","Notikusi kļūda atkārtoti pasūtot šo produktu.",module,Magento/AdvancedCheckout
"We can't find this wish list.","Nevaram atrast šo vēlmju sarakstu.",module,Magento/AdvancedCheckout
"You added %1 product to your shopping cart.","Jūs pievienojāt %1 produktu grozam.",module,Magento/AdvancedCheckout
"You added %1 products to your shopping cart.","Jūs pievienojāt %1 produktus grozam.",module,Magento/AdvancedCheckout
"%1 product requires your attention.","Pievērsiet uzmanību %1 produktam.",module,Magento/AdvancedCheckout
"%1 products require your attention.","Pievērsiet uzmanību %1 produktiem.",module,Magento/AdvancedCheckout
"Yes, for Specified Customer Groups","Jā, norādītajām klientu grupām",module,Magento/AdvancedCheckout
"Yes, for Everyone","Jā, visiem",module,Magento/AdvancedCheckout
"No","Nē",module,Magento/AdvancedCheckout
"The file is corrupt.","Fails ir bojāts.",module,Magento/AdvancedCheckout
"Please upload the file in .csv format.","Augšupielādējiet failu .csv formātā.",module,Magento/AdvancedCheckout
"%1 item(s) need your attention.","%1 produktam(iem) jāpievērš uzmanība.",module,Magento/AdvancedCheckout
"Apply Coupon Code","Pielietot kupona kodu",module,Magento/AdvancedCheckout
"Remove Coupon Code","Nodzēst kupona kodu",module,Magento/AdvancedCheckout
"Remove","Dzēst",module,Magento/AdvancedCheckout
"The coupon code ""%1"" is not valid.","Kupona kods ""%1"" nav derīgs.",module,Magento/AdvancedCheckout
"Shopping Cart Items","Iepirkumu groza produkti",module,Magento/AdvancedCheckout
"Qty","Skaits",module,Magento/AdvancedCheckout
"Subtotal","Starpsumma",module,Magento/AdvancedCheckout
"Discount","Atlaide",module,Magento/AdvancedCheckout
"Row Subtotal","Rindu starpsumma",module,Magento/AdvancedCheckout
"Action","Darbība",module,Magento/AdvancedCheckout
"No ordered items","Nav pasūtītu produktu",module,Magento/AdvancedCheckout
"Total %1 product(s)","Pavisam %1 produkts(i)",module,Magento/AdvancedCheckout
"Subtotal:","Starpsumma:",module,Magento/AdvancedCheckout
"Please select","Izvēlieties",module,Magento/AdvancedCheckout
"Move to Wish List","Pārvietot uz vēlmju sarakstu",module,Magento/AdvancedCheckout
"No item specified.","Nav norādīts produkts.",module,Magento/AdvancedCheckout
"Are you sure you want to remove this item?","Vai tiešām vēlaties nodzēst šo produktu?",module,Magento/AdvancedCheckout
"SKU number","Artikula numurs",module,Magento/AdvancedCheckout
"Upload File","Augšupielādēt failu",module,Magento/AdvancedCheckout
"Your csv file must include ""sku"" and ""qty"" columns.","CSV failā jābūt artikula ""sku"" un skaita ""qty"" kolonnām.",module,Magento/AdvancedCheckout
"Reset","Notīrīt",module,Magento/AdvancedCheckout
"SKU: ","Artikuls: ",module,Magento/AdvancedCheckout
"Only <span id=""%1_max_allowed"">%2</span> in stock","Noliktavā tikai <span id=""%1_max_allowed"">%2</span>",module,Magento/AdvancedCheckout
"Item","Produkts",module,Magento/AdvancedCheckout
"See price before order confirmation.","Apskatīt cenu pirms pasūtījuma apstiprināšanas.",module,Magento/AdvancedCheckout
"What's this?","Kas tas ir?",module,Magento/AdvancedCheckout
"Incl. Tax","Ar PVN",module,Magento/AdvancedCheckout
"Excl. Tax","Bez PVN",module,Magento/AdvancedCheckout
"Edit item parameters","Labot produkta parametrus",module,Magento/AdvancedCheckout
"Edit","Labot",module,Magento/AdvancedCheckout
"Remove item","Noņemt produktu",module,Magento/AdvancedCheckout
"Products Requiring Attention","Produkti kuriem jāpiegriež uzmanība",module,Magento/AdvancedCheckout
"Add to Cart","Pievienot grozam",module,Magento/AdvancedCheckout
"Sku","Artikuls",module,Magento/AdvancedCheckout
"File","Fails",module,Magento/AdvancedCheckout
"File extensions allowed: .csv","Atļautie failu paplašinājumi: .csv",module,Magento/AdvancedCheckout
"Add Row","Pievienot rindu",module,Magento/AdvancedCheckout
"Remove Row","Nodzēst rindu",module,Magento/AdvancedCheckout
"Add Products By SKU","Pievienot produktus pēc artikula",module,Magento/AdvancedCheckout
"Shopping Cart Management","Iepirkšanās groza pārvaldība",module,Magento/AdvancedCheckout
"View Shopping Cart","Apskatīt iepirkumu grozu",module,Magento/AdvancedCheckout
"View and modify Shopping Cart","Apskatīt un papildināt iepirkuma grozu",module,Magento/AdvancedCheckout
"Order by SKU Settings","Šķirot pēc artikula iestatījumiem",module,Magento/AdvancedCheckout
"Enable Order by SKU on My Account in Storefront","Ieslēgt Šķirošanu pēc artikula Manā kontā veikala priekšskatā",module,Magento/AdvancedCheckout
"Customer Groups","Klientu grupas",module,Magento/AdvancedCheckout
"Apply Coupon","Pielietot kuponu",module,Magento/AdvancedCheckout
"Order by SKU Description","Šķirot pēc artikula apraksta",module,Magento/AdvancedCheckout
"Display a Link to Loading a Spreadsheet","Rādīt saiti tabulas ielādēšanai",module,Magento/AdvancedCheckout
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","Definē vai saite uz Mans konts &gt; Šķirot pēc artikula lapu tiks parādīta logrīkā",module,Magento/AdvancedCheckout
"Link Text","Saites teksts",module,Magento/AdvancedCheckout
"The text of the link to the My Account &gt; Order by SKU page","Teksts saitei uz Mans konts &gt; Šķirot pēc artikula lapu",module,Magento/AdvancedCheckout
"Load a list of SKUs","Ielādēt artikulu sarakstu",module,Magento/AdvancedCheckout
"Order by SKU Template","Škirot pēc artikulu šablona",module,Magento/AdvancedCheckout
"SKU not found in catalog.","Artikuls nav atrasts katalogā.",module,Magento/AdvancedCheckout
"This file needs to be in .csv format.","Failam jābut .csv formātā.",module,Magento/AdvancedCheckout
"This customer couldn't be found. Verify the customer and try again.","Nevar atrast šādu klientu. Pārbaudiet klientu un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"This store couldn't be found. Verify the store and try again.","Nevar atrast šādu veikalu. Pārbaudiet un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"An error occurred. For details, see the error log.","Kļūda. Vairāk informācijas log failos.",module,Magento/AdvancedCheckout
"Orders can only be completed in an active store. Verify the store and try again.","Pasutījumus var veikt tikai aktīvā veikalā. Pārbaudiet un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"The ordered item needs to be loaded. Load the item and try again.","Pasūtītā prece ir jāielādē. Ielādējiet to un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"The quote item ID needs to be received. Set the ID and try again.","Ir jāsaņem pieprasītā produkta ID. Ielādējiet to un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"The quote item needs to be loaded. Load the item and try again.","Pieprasītais produkts ir jāielādē. Ielādējiet to un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"The wish list item ID needs to be received. Set the ID and try again.","Ir jāsaņem vēlmju saraksta produkta ID. Ielādējiet to un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"The wish list item needs to be loaded. Load the item and try again.","Produkts no vēlmju saraksta ir jāielādē. Ielādējiet to un mēģiniet vēlreiz.",module,Magento/AdvancedCheckout
"The file is corrupt and can't be used.","Fails ir bojāts un nelietojams.",module,Magento/AdvancedCheckout
"Please correct the data sent.","Izlabojiet nosūtītos datus.",module,Magento/AdvancedPricingImportExport
"Entity type model '%1' is not found","Produkta veida modelis '%1' nav atrasts",module,Magento/AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Produkta veida modelim jābūt piemēram,module,Magento/AdvancedPricingImportExport
\Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento/AdvancedPricingImportExport
"There are no product types available for export","Eksportam nav pieejami produkta veidi",module,Magento/AdvancedPricingImportExport
"%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface","%1 klase neiekļauj \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface",module,Magento/AdvancedRule
"Sales Rule","Pārdošanas noteikums",module,Magento/AdvancedSalesRule
"Index sales rule","Indeksēt pārdošanas noteikumus",module,Magento/AdvancedSalesRule
"Related Search Terms","Saistīti meklēšanas nosacījumi",module,Magento/AdvancedSearch
"Add New Search Term","Pievienot jaunu meklēšanas terminu",module,Magento/AdvancedSearch
"button_label","button_label",module,Magento/AdvancedSearch
"Missing search engine parameter.","Trūkst meklēšanas dzinēja parametrs.",module,Magento/AdvancedSearch
"Successful! Test again?","Veiksmīgi! Testēt vēlreiz?",module,Magento/AdvancedSearch
"Connection failed! Test again?","Pieslēguma kļūda! Testēt vēlreiz?",module,Magento/AdvancedSearch
"Enable Search Recommendations","Ieslēgt meklēšanas ieteikumus",module,Magento/AdvancedSearch
"When you enable this option your site may slow down.","Ieslēdzot šo opciju var samazināties lapas ātrdarbība.",module,Magento/AdvancedSearch
"Search Recommendations Count","Meklēšans ieteikumu skaits",module,Magento/AdvancedSearch
"Show Results Count for Each Recommendation","Rādīt rezultātu skaitu katram ieteikumam",module,Magento/AdvancedSearch
"Enable Search Suggestions","Ieslēgt meklēšanas ieteikumus",module,Magento/AdvancedSearch
"Search Suggestions Count","Meklēšans ieteikumu skaits",module,Magento/AdvancedSearch
"Show Results Count for Each Suggestion","Rādīt rezultātu skaitu katram ieteikumam",module,Magento/AdvancedSearch
"Related search terms","Saistītie atslēgvārdi",module,Magento/AdvancedSearch
"Did you mean","Vai Jūs domājāt",module,Magento/AdvancedSearch
"ID","ID",module,Magento/AdvancedSearch
"Search Query","Meklēšanas pieprasījums",module,Magento/AdvancedSearch
"Store","Veikals",module,Magento/AdvancedSearch
"Results","Rezultāti",module,Magento/AdvancedSearch
"Uses","Lieto",module,Magento/AdvancedSearch
"Redirect URL","Novirzīšanas URL",module,Magento/AdvancedSearch
"Suggested Term","Ieteiktais termins",module,Magento/AdvancedSearch
"Yes","Jā",module,Magento/AdvancedSearch
"No","Nē",module,Magento/AdvancedSearch
"Action","Darbība",module,Magento/AdvancedSearch
"Edit","Labot",module,Magento/AdvancedSearch
"Synonym","Sinonīms",module,Magento/AdvancedSearch
"RPC call failed, connection timed out after %time_out.","RPC pieprasījums nav izdevies, pieslēguma taimauts pēc %time_out.",module,Magento/Amqp
"Message has been rejected: %1","Ziņa tik atteikta: %1",module,Magento/Amqp
"Error while checking if topic is synchronous","Kļūda pārbaudot vai temats ir sinhronizēts",module,Magento/Amqp
"Subscription status","Pierakstīšanās statuss",module,Magento/Analytics
"Sorry, there has been an error processing your request. Please try again later.","Atvainojiet, radās kļūda, apstrādājot jūsu pieprasījumu. Lūdzu, vēlāk mēģiniet vēlreiz.",module,Magento/Analytics
"Time value has an unsupported format","Laika vērtības formāts netiek atbalstīts",module,Magento/Analytics
"Cron settings can't be saved","Cron iestatījumus nevar saglabāt",module,Magento/Analytics
"There was an error save new configuration value.","Radās kļūda, saglabāt jaunu konfigurācijas vērtību.",module,Magento/Analytics
"Please select a vertical.","Izvēlieties vertikālu.",module,Magento/Analytics
"--Please Select--","--Lūdzu izvēlieties--",module,Magento/Analytics
"Command was not found.","Komanda nav atrasta.",module,Magento/Analytics
"Input data must be string or convertible into string.","Ievades datiem jābūt saitei vai pārvēidojamai par saiti.",module,Magento/Analytics
"Input data must be non-empty string.","Ievades dati nedrīkst būt tukša saite.",module,Magento/Analytics
"Not valid cipher method.","Nav derīga šifrēšanas metode.",module,Magento/Analytics
"Encryption key can't be empty.","Šifrēšanas atslēga nevar būt tukša.",module,Magento/Analytics
"Source ""%1"" is not exist","Avots ""%1"" neeksistē",module,Magento/Analytics
"These arguments can't be empty ""%1""","Šie argumenti nevar būt tukši ""%1""",module,Magento/Analytics
"Cannot find predefined integration user!","Nevar atrast definētu integrācijas lietotāju!",module,Magento/Analytics
"File is not ready yet.","Fails vēl nav gatavs.",module,Magento/Analytics
"Your Base URL has been changed and your reports are being updated. Advanced Reporting will be available once this change has been processed. Please try again later.","Pamata URL ir mainīta, un atskaites tiek atjauninātas. Papildu Atskaites būs pieejamas tiklīdz šī izmaiņas būs apstrādātas. Lūdzu, vēlāk mēģiniet vēlreiz.",module,Magento/Analytics
"Failed to synchronize data to the Magento Business Intelligence service. ","Neizdevās sinhronizēt datus ar Magento Business Intelligence pakalpojumu. ",module,Magento/Analytics
"<a href=""%1"">Retry Synchronization</a>","<a href=""%1"">Atkārot sinhronizāciju</a>",module,Magento/Analytics
"TestMessage","TestMessage",module,Magento/Analytics
"Apps and Games","Aplikācijas un spēles",module,Magento/Analytics
"Athletic/Sporting Goods","Sporta preces",module,Magento/Analytics
"Art and Design","Māksla un dizains",module,Magento/Analytics
"Advanced Reporting","Paplašinātas atskaites",module,Magento/Analytics
"Gain new insights and take command of your business' performance, using our dynamic product, order, and customer reports tailored to your customer data.","Iegūstiet jaunu informāciju un pārvaldiet biznesa izaugsmi lietojot dinamiskas produktu, pasūtījumu un klientu atskaites par jūsu klientu datiem.",module,Magento/Analytics
"Go to Advanced Reporting","Iet uz Paplašinātajām atskaitēm",module,Magento/Analytics
"Analytics","Analītika",module,Magento/Analytics
"API","API",module,Magento/Analytics
"Configuration","Konfigurācija",module,Magento/Analytics
"Business Intelligence","Business Intelligence",module,Magento/Analytics
"BI Essentials","BI Essentials",module,Magento/Analytics
